"","default","student","balance","income"
"615","No","Yes","1321.4430528653","8624.1106887428"
"616","No","No","1052.3932601621","37637.65930745"
"617","No","No","687.95170106243","27604.07927143"
"618","No","Yes","566.46051262635","24828.265983565"
"619","No","No","769.41422403794","35071.166535316"
"620","No","No","955.1353421032","26372.985815295"
"621","No","No","643.40952646477","28660.140168502"
"622","No","No","0","42745.302013141"
"623","No","No","437.63606259623","45384.047450238"
"624","No","No","1278.865641614","34673.170993203"
"625","No","No","1639.3905719663","30624.775928492"
"626","No","No","891.64373726577","36470.828340186"
"627","No","Yes","316.45904831324","18813.940208835"
"628","No","No","622.92950738718","48874.555768046"
"629","No","No","107.27752675896","42287.302862052"
"630","No","Yes","990.54321577396","12398.490603839"
"631","No","No","0","45659.995702618"
"632","No","No","0","33119.95533062"
"633","No","No","591.21848728877","35287.824584376"
"634","No","Yes","928.06007826564","21121.844832819"
"635","No","No","304.59922389878","40785.989177539"
"636","No","No","235.93949768682","31336.510118598"
"637","No","Yes","1108.053517681","10853.230939598"
"638","No","No","687.306396977","24563.757675726"
"639","No","No","60.186036126332","39864.86355039"
"640","No","No","0","34648.972597422"
"641","No","No","272.89325714512","58730.572861502"
"642","Yes","No","1531.7164593198","43930.400095568"
"643","No","No","949.60864851331","47702.573745798"
"644","No","No","561.91617845512","35080.579243822"
"645","No","No","468.13252219699","25231.346234496"
"646","No","Yes","993.10816999185","12215.946821807"
"647","No","No","0","31314.695088423"
"648","No","Yes","759.4783691782","12710.720923241"
"649","No","No","1340.7872092965","36440.228321623"
"650","No","Yes","1521.4633955022","15210.474069457"
"651","No","No","133.74334434971","30457.0163661"
"652","Yes","No","780.17256917151","51656.874063774"
"653","No","No","839.91545834959","22884.793017069"
"654","No","No","913.5058729379","36670.854223035"
"655","No","No","924.88144145704","35712.637905753"
"656","No","No","1197.8315046117","54652.309298437"
"657","No","No","49.209665896013","30451.152858766"
"658","No","No","970.71609658579","48387.648617342"
"659","No","No","783.05740054026","54082.424084522"
"660","No","Yes","465.06288861385","20379.062089527"
"661","No","No","0","39337.749976541"
"662","No","Yes","732.26426759448","21986.045453651"
"663","No","No","576.09126134407","37679.698589252"
"664","No","Yes","588.99105625222","16309.875448562"
"665","No","No","863.14071783116","43779.477854598"
"666","No","No","857.57573397388","49675.370318271"
"667","No","No","361.50173106113","33674.890239338"
"668","No","No","891.15542706667","36023.085007346"
"669","No","No","918.12220596545","44738.556030456"
"670","No","No","1335.0280182811","21150.855944741"
"671","No","No","421.40084342513","39873.521744534"
"672","No","Yes","743.63614447713","18883.971505927"
"673","No","No","773.74037246344","41872.494762606"
"674","No","No","731.3934721696","45251.881920968"
"675","No","No","964.18892268501","36330.394598606"
"676","No","Yes","350.01518426418","17657.172657512"
"677","No","No","1206.6613620545","37125.591351278"
"678","No","No","1051.9475732674","52888.185096333"
"679","No","No","454.76037067783","45572.172484486"
"680","No","No","932.6653075355","42758.600703518"
"681","No","No","535.7458464688","36259.46375529"
"682","No","No","241.80525216874","41186.182807214"
"683","No","No","1026.5067098024","42042.167941736"
"684","No","Yes","187.67988557148","18278.833967134"
"685","No","No","197.53832147914","58646.92780471"
"686","No","No","585.70808825936","43288.400382689"
"687","No","Yes","1947.0224011618","12147.046409164"
"688","No","No","829.54759749227","39717.537608808"
"689","No","No","196.9384595398","35488.448883588"
"690","No","No","591.86361901856","31438.776012671"
"691","No","No","0","39742.105457955"
"692","No","Yes","1008.2916186762","11939.295256145"
"693","No","Yes","1052.2274777406","17410.751592587"
"694","No","No","331.68052673609","49756.171011056"
"695","No","No","913.10720397447","29414.652175164"
"696","No","Yes","561.39161216858","21747.263175934"
"697","No","No","246.95546297874","47692.894249518"
"698","No","No","578.97861008574","46304.717476204"
"699","No","No","557.80877712832","62352.846074564"
"700","No","Yes","788.25175159053","10418.182857439"
"701","No","No","1060.8074292702","39174.056360705"
"702","No","Yes","1247.9070287109","19816.720143272"
"703","No","No","1184.3607232523","34259.990198623"
"704","No","No","1024.5782382886","33071.549918885"
"705","No","No","1080.2916555678","43367.899566874"
"706","No","No","540.27904484285","26267.156349509"
"707","No","No","1448.835465375","33835.736256362"
"708","No","Yes","561.19403528401","27421.111256091"
"709","No","No","1191.4803065891","30040.572147946"
"710","No","No","565.13898753188","38202.583936684"
"711","No","No","482.98219522045","35845.192831506"
"712","No","No","950.35009334872","37486.249554628"
"713","No","Yes","350.70291345522","21235.360416199"
"714","Yes","Yes","1551.0234688605","19027.50863256"
"715","No","No","981.59627508676","37747.913354888"
"716","No","No","1442.1298052512","10921.61502801"
"717","No","No","1060.3358600879","56607.253973199"
"718","No","No","1154.8907922967","61794.346333366"
"719","No","Yes","544.13976926148","20056.828543898"
"720","No","No","1137.1754542273","27588.933305447"
"721","No","No","414.08404949022","47811.418924422"
"722","No","Yes","436.00831441827","17504.44777329"
"723","No","No","987.81479970172","25809.980279868"
"724","No","No","679.39184176547","46603.546409865"
"725","No","No","1377.7720071858","51633.329550876"
"726","No","No","856.81196045973","32437.131834894"
"727","No","No","1036.6768332859","44923.802746933"
"728","No","No","0","46826.804467165"
"729","No","No","961.47207066298","51936.759887508"
"730","No","No","275.98809126014","35622.829451765"
"731","No","No","426.69354209974","30769.34477247"
"732","No","No","290.25190815261","46214.159234202"
"733","No","No","934.96970345772","42325.749985444"
"734","No","Yes","668.99115558747","26342.048461291"
"735","No","Yes","2004.72756831","27136.537977006"
"736","No","No","1312.8657297515","29938.25946278"
"737","No","Yes","662.27355649304","15092.051023402"
"738","No","No","524.63980598935","36120.892260579"
"739","No","Yes","1212.5895675979","21058.348662782"
"740","No","No","961.31576935198","30290.806504884"
"741","Yes","Yes","1504.2901781379","13965.186044533"
"742","No","Yes","613.65631802313","25040.488453158"
"743","No","Yes","1233.3436046567","13402.073285041"
"744","No","No","1221.385959345","36961.315124223"
"745","No","No","1217.0568066847","46256.780487294"
"746","No","No","628.75769844374","43205.175297533"
"747","No","Yes","819.09731610852","15957.943640549"
"748","No","Yes","843.49345507541","12710.0257139"
"749","No","No","1173.5598150025","29141.365734763"
"750","No","Yes","1195.5902830658","13329.596404817"
"751","No","No","1202.8831235792","12288.127075016"
"752","No","No","24.871823485063","29316.970334385"
"753","No","No","853.24142158469","29484.052380178"
"754","No","No","398.77570528357","40223.909807939"
"755","No","Yes","1521.1723955547","18149.886186619"
"756","No","Yes","1160.2217927032","15941.050883822"
"757","No","No","985.614062737","49948.467111905"
"758","No","No","583.82071925671","38215.964763221"
"759","No","Yes","638.69198260312","18148.301705013"
"760","No","No","384.99771946375","25380.703454393"
"761","No","No","1050.7642306908","31558.898424611"
"762","Yes","Yes","1871.9383869435","18077.48709275"
"763","No","No","793.76171760934","35157.739975538"
"764","No","Yes","591.66065133296","21790.502425041"
"765","No","No","419.47644126689","24001.512196933"
"766","No","Yes","514.28389020646","18185.479697486"
"767","No","No","1027.8950352508","21551.611089705"
"768","No","Yes","1029.6815485602","15977.321138905"
"769","No","Yes","953.62632381247","18363.068497442"
"770","No","Yes","1463.3377651496","11579.159452276"
"771","No","No","1172.4594991058","34690.138278987"
"772","No","Yes","548.27286394478","12048.822892267"
"773","No","No","1752.883788563","48250.104620978"
"774","No","Yes","555.92068016055","23909.706493756"
"775","No","Yes","1560.931752199","13621.569162324"
"776","No","Yes","839.88355656192","16883.338858207"
"777","No","Yes","1112.8179784831","13634.907628383"
"778","No","No","1309.2537724595","43278.059284294"
"779","No","No","940.59087482201","41560.470993534"
"780","No","No","1019.2489771859","41195.370116857"
"781","No","No","433.66901952903","32904.697715492"
"782","No","No","1015.1154250427","42050.466524227"
"783","No","No","75.177663066183","52765.978283081"
"784","No","No","1050.3163764653","39585.624224346"
"785","No","No","48.911856841443","35155.172466993"
"786","No","No","1721.6477799198","48236.126333498"
"787","No","No","1607.3514404308","48700.848046721"
"788","No","No","1180.4475417055","43914.419819443"
"789","No","No","609.87713457481","40875.946536449"
"790","No","Yes","1054.2002082358","19440.973179592"
"791","No","Yes","793.82046570213","19074.031733348"
"792","No","No","879.67561794493","30021.383346503"
"793","No","No","1237.6474219795","29151.234661632"
"794","No","Yes","1412.764358307","18234.459216563"
"795","No","Yes","1174.7164826683","13025.769448172"
"796","No","No","363.34480378161","44325.788852557"
"797","No","No","919.48577629798","44928.184639381"
"798","No","Yes","1195.0596696449","21648.656680806"
"799","No","Yes","794.13778784379","15721.799659196"
"800","No","No","10.188818510806","33776.825455898"
"801","No","No","0","31083.221456507"
"802","No","Yes","498.50597921886","16967.619763361"
"803","No","Yes","1227.1611068913","18459.418614698"
"804","Yes","No","1902.6129910377","53394.076225676"
"805","No","Yes","1059.2046368988","11742.379859528"
"806","No","Yes","450.30539075481","21177.61107826"
"807","No","No","418.53987043529","55002.733407478"
"808","No","No","1070.4806766624","32939.36671125"
"809","No","No","1306.7705732941","56640.634033608"
"810","No","Yes","1315.3372979029","8431.1750036152"
"811","No","No","74.533425195758","19146.245627051"
"812","No","No","66.152330488706","38927.124508577"
"813","No","No","56.420711652694","54217.338245863"
"814","No","No","1056.59687511","25123.859616664"
"815","No","No","259.23757782577","51355.374623082"
"816","No","Yes","1143.6925780324","23500.901283927"
"817","No","Yes","0","15682.068503917"
"818","No","No","877.79393378918","30239.720715581"
"819","No","No","919.0775550184","45315.557450773"
"820","No","No","94.932475874062","27212.951237855"
"821","No","No","333.37418892003","29413.148991842"
"822","No","No","197.91071650507","30971.197248555"
"823","No","No","624.91008800743","41047.555787322"
"824","No","No","138.25225180778","54406.502245814"
"825","No","No","787.55177166765","46185.55200069"
"826","No","No","1030.9275643829","36271.334562998"
"827","No","No","1049.7476426154","30159.209893623"
"828","No","No","0","35738.987565908"
"829","No","Yes","1130.0567874409","18467.102194201"
"830","No","No","795.54122350584","51303.140136896"
"831","No","Yes","1503.5962384677","18710.61448234"
"832","No","No","436.13501240498","46071.660524022"
"833","No","No","800.70559326898","36314.43633139"
"834","Yes","Yes","1881.049952319","16580.450563558"
"835","No","Yes","1445.4580296752","18632.616061841"
"836","No","No","1166.1002356257","23994.40390686"
"837","No","No","163.74710372414","38970.028904585"
"838","No","No","0","46353.802121348"
"839","No","No","1322.0529370054","47814.174203239"
"840","No","No","1283.5232534024","61525.696177373"
"841","No","No","1000.8984337012","43059.048601116"
"842","No","No","249.86032303814","47602.116499364"
"843","No","No","500.2221783636","38991.012481099"
"844","No","No","568.0944851223","36374.43392302"
"845","No","Yes","1047.0851538275","13714.279384327"
"846","No","Yes","186.66837431003","15976.637860841"
"847","No","No","782.77833200218","39224.409273884"
"848","No","No","388.54835046994","18007.832960072"
"849","No","Yes","842.57222628919","17279.521820567"
"850","No","No","556.11563127995","44197.908462566"
"851","No","No","1234.5786179326","48112.480535967"
"852","No","No","412.89434185218","42123.21721462"
"853","No","No","683.35739375255","29269.333520045"
"854","No","No","872.2261715509","48101.611688496"
"855","No","No","415.76542851626","24740.753599548"
"856","No","Yes","1518.0188089467","16740.443083744"
"857","No","No","254.39445522627","44612.147566716"
"858","No","No","1507.2491946005","24057.517944589"
"859","No","No","900.56750307496","40848.691793574"
"860","No","No","595.14513360411","46011.946631694"
"861","No","Yes","163.93982306924","21083.004509926"
"862","No","No","389.61325185969","43472.674299394"
"863","No","Yes","1334.9711802402","14834.864293598"
"864","No","Yes","1961.7286569738","17864.099253513"
"865","No","No","1173.1614932717","36439.678726604"
"866","No","No","1102.4182420602","23218.083804084"
"867","No","No","1228.9079187905","46411.820058701"
"868","Yes","No","1505.8314745407","29525.749401219"
"869","No","Yes","1217.623913184","21160.4293008"
"870","No","Yes","843.15909099304","12042.894219763"
"871","No","No","1004.5329035078","59403.930009568"
"872","No","No","294.06294444126","57500.111054457"
"873","No","No","484.72347948412","24569.567290726"
"874","No","No","775.55613883683","34586.253337608"
"875","No","Yes","1339.3127687594","21031.859830685"
"876","No","No","801.85503441327","39156.627489222"
